goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ihrCapacityCode,ihrCapacityDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR13,Radionuclear emergencies,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,92,,,100,,,,,100,2014,6074
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR09,Points of entry,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,67,,,12,,,,,12,2014,6075
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR01,"National legislation, policy and financing",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,100,,,,,100,2014,6076
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR06,Risk communication,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,43,,,86,,,,,86,2014,6077
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR07,Human resources,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,100,,,,,100,2014,6078
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR08,Laboratory,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,91,,,,,91,2014,6079
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,46,,,,,46,2014,6080
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,90,,,85,,,,,85,2014,6081
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,88,,,,,88,2014,6082
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,100,,,91,,,,,91,2014,6083
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,6084
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,6085
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,67,67,2018,6086
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,0,0,2018,6087
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,6088
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,30,30,2018,6089
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,47,47,2018,6090
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,73,73,2018,6091
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,0,0,2018,6092
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR13,"Radiation emergencies
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,6093
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR12,"Chemical events
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,6094
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR10,"Risk Communication
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,6095
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,SPAR08,"National Health Emergency Framework
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,53,53,2018,6096
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,78,100,100,100,100,100,100,,100,2017,6097
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR11,Food safety,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,67,87,87,93,93,87,87,,87,2017,6098
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR12,Chemical events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,42,85,92,92,100,100,100,,100,2017,6099
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR13,Radionuclear emergencies,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,0,86,92,85,85,85,85,,85,2017,6100
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR09,Points of entry,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,0,50,59,59,27,94,94,,94,2017,6101
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR01,"National legislation, policy and financing",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,75,25,50,50,100,100,100,,100,2017,6102
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR06,Risk communication,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,57,86,71,71,86,86,86,,86,2017,6103
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR07,Human resources,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,50,80,100,100,100,100,100,,100,2017,6104
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR08,Laboratory,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,60,90,86,90,90,90,90,,90,2017,6105
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,73,73,90,90,90,90,90,,90,2017,6106
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,55,80,90,100,95,95,95,,95,2017,6107
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,28,94,94,100,100,100,100,,100,2017,6108
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,10,80,80,100,100,100,100,,100,2017,6109
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,6110
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,6111
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,53,53,2018,6112
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,6113
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,6114
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR12,Chemical events,,,,,,,,,,,,,,,,,,,,,,,6115
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR13,Radionuclear emergencies,,,,,,,,,,,,,,,,,,,,,,,6116
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,73,73,2018,6117
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR09,Points of entry,,,,,,,,,,,,,,,,,,,,,,,6118
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,6119
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR01,"National legislation, policy and financing",,,,,,,,,,,,,,,,,,,,,,,6120
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,90,90,2018,6121
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,804,Ukraine,151,Eastern Europe,Country,UKR,1,31.40270802,49.00735945,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,20,20,2018,6122
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR06,Risk communication,,,,,,,,,,,,,,,,,,,,,,,6123
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,804,Ukraine,151,Eastern Europe,Country,UKR,1,31.40270802,49.00735945,SPAR13,"Radiation emergencies
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,6124
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,IHR07,Human resources,,,,,,,,,,,,,,,,,,,,,,,6125
